Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,Marital_Status,Education
70932,0,1,57,200,193,100,46,185,185,724,2,6,2,12,3,0,0,0,0,0,0,0,45,2320,Married,2n cycle
91249,0,0,84,1324,27,119,71,108,27,1649,0,7,9,6,4,0,1,1,1,1,0,1,61,2776,Single,Graduation
77598,0,0,53,1193,33,281,129,66,33,1702,1,7,5,13,3,0,0,1,0,0,0,0,74,2430,Single,Master
80982,1,1,48,505,137,401,104,22,22,1169,3,11,5,11,5,0,0,0,0,0,1,0,58,2696,Single,Graduation
22701,1,0,2,2,4,9,0,4,5,19,1,1,0,3,5,0,0,0,0,0,0,0,40,2456,Married,Master
55212,0,1,65,1103,0,45,0,0,34,1148,3,4,2,11,8,0,1,0,0,1,0,0,48,2742,Married,PhD
70617,0,0,45,353,61,753,40,46,27,1253,1,3,3,7,2,0,0,0,0,0,0,0,47,2530,Married,Graduation
64849,0,0,42,652,48,350,94,84,108,1228,1,9,3,6,5,0,0,0,0,0,0,1,60,2752,Single,Graduation
62694,1,1,29,379,6,157,25,91,91,658,5,9,3,7,7,0,0,0,0,0,0,0,52,2536,Married,Master
61917,1,1,83,46,4,36,2,2,1,90,1,2,0,4,5,0,0,0,0,0,0,0,43,2380,Married,PhD
67472,0,1,93,162,31,127,8,17,69,345,2,4,2,7,3,0,0,0,0,0,0,0,70,2433,Married,PhD
21059,1,0,40,8,3,19,3,3,8,36,3,3,0,3,6,0,0,0,0,0,0,0,35,2332,Married,Master
29543,2,0,47,17,3,18,3,4,18,45,2,3,1,2,7,0,0,0,0,0,0,0,49,2248,Married,Master
75903,0,1,50,340,108,185,130,38,100,801,2,6,6,9,3,0,0,0,0,0,0,0,66,2606,Married,Graduation
34984,1,1,40,8,4,15,3,5,3,35,2,1,0,3,7,0,0,0,0,0,0,0,42,2820,Together,2n cycle
54998,0,1,3,154,22,202,39,30,8,447,5,4,2,9,4,0,0,0,0,0,0,1,61,2635,Single,PhD
54356,0,1,62,710,15,30,20,0,0,775,3,11,2,8,8,0,0,0,0,0,0,1,68,2746,Widow,PhD
34242,0,1,25,8,2,4,0,0,1,14,1,0,0,3,5,0,0,0,0,0,0,0,58,2257,Married,Master
25410,1,0,48,2,2,4,13,13,4,34,1,1,0,4,4,0,0,0,0,0,0,0,44,2461,Married,Graduation
73356,0,0,56,1050,14,322,0,14,112,1400,1,5,11,5,2,1,0,1,1,0,0,1,33,2302,Married,PhD
28320,0,1,68,19,1,14,3,2,4,39,1,1,0,3,8,0,0,0,0,0,0,0,67,2690,Together,Graduation
23763,1,0,64,22,0,6,6,2,6,36,1,1,0,3,7,0,0,0,0,0,0,0,40,2850,Single,Graduation
72570,0,0,67,274,83,216,151,141,224,865,1,4,6,12,1,0,0,0,0,0,0,0,33,2224,Married,Graduation
34529,1,0,94,68,6,38,3,6,41,121,2,2,2,3,7,0,0,0,0,0,0,0,41,2812,Married,Master
70792,0,0,82,344,45,654,104,11,114,1158,2,3,4,10,3,0,0,0,0,0,0,0,66,2667,Widow,Graduation
63211,0,0,3,145,193,459,205,26,145,1028,2,3,8,7,2,0,0,0,0,0,0,1,35,2763,Married,Graduation
83891,0,1,24,217,38,350,111,85,15,801,1,4,7,10,1,0,0,0,0,0,0,0,43,2168,Married,Master
36065,1,1,54,18,7,34,10,2,3,71,3,3,0,3,8,0,0,0,0,0,0,0,49,2614,Single,Graduation
39898,0,1,20,69,8,26,12,7,12,122,2,3,0,4,7,0,0,0,0,0,0,0,63,2661,Together,Graduation
51141,0,0,96,144,0,7,0,0,6,151,1,3,1,4,5,0,0,0,0,0,0,0,77,2515,Single,PhD
56939,0,1,19,256,34,103,90,29,49,512,2,3,3,10,3,0,0,0,0,0,0,0,41,2443,Married,Graduation
80872,0,0,60,483,72,567,94,12,108,1228,1,4,4,10,1,0,0,0,0,0,0,0,66,2207,Single,Graduation
72335,0,0,2,1285,105,653,28,21,0,2092,1,10,4,8,8,0,0,0,0,0,0,1,41,2844,Together,PhD
61798,0,0,13,338,4,89,11,8,13,450,1,4,2,9,4,0,0,0,0,0,0,0,53,2377,Single,PhD
76842,0,0,37,605,10,345,84,54,32,1098,1,1,8,7,0,0,0,0,0,0,0,0,67,2216,Widow,PhD
29478,1,0,59,8,0,7,3,1,1,19,1,1,0,3,6,0,0,0,0,0,0,0,41,2322,Together,Graduation
46998,0,1,55,172,41,86,45,6,27,350,5,5,3,5,7,1,0,0,0,0,0,0,61,2774,Single,Graduation
96843,0,0,60,448,71,951,40,17,17,1527,1,6,11,10,2,0,0,1,0,0,0,1,27,2591,Single,Graduation
56551,1,1,48,67,4,32,17,2,16,122,3,2,1,4,4,0,0,0,0,0,0,0,67,2212,Widow,PhD
70053,0,1,38,512,53,98,81,179,89,923,3,8,5,10,5,0,0,0,0,0,0,0,52,2520,Married,Master
71670,0,0,8,1462,16,128,0,0,160,1606,1,5,3,6,6,0,1,1,0,1,0,1,55,2514,Widow,PhD
44359,1,1,19,20,0,14,7,3,1,44,3,2,0,4,3,0,0,0,0,0,0,0,39,2171,Married,Graduation
40887,1,1,32,50,4,44,10,10,43,118,3,3,1,3,9,0,0,0,0,0,0,1,65,2578,Single,Graduation
48877,0,1,27,102,1,15,2,0,24,120,1,3,0,4,7,0,0,0,0,0,0,0,51,2334,Divorced,Graduation
74485,0,0,58,499,149,815,173,49,49,1685,1,6,7,12,3,0,0,0,0,0,0,0,70,2468,Together,Graduation
64474,0,1,59,381,35,172,56,86,93,730,2,8,2,10,5,0,0,0,0,0,0,0,45,2409,Together,Graduation
77226,0,1,29,631,43,239,128,76,21,1117,2,6,8,12,3,0,0,0,0,0,0,0,54,2280,Together,Graduation
72643,0,0,60,526,80,553,123,94,53,1376,1,3,10,7,2,0,0,0,1,0,0,1,68,2646,Widow,Graduation
85738,0,0,41,913,26,376,17,26,13,1358,1,3,6,11,1,0,1,1,0,0,0,0,39,2316,Together,Master
55686,0,1,27,673,0,199,37,47,26,956,2,6,3,5,4,1,0,0,0,0,0,0,51,2659,Divorced,Graduation
39062,1,0,28,23,0,9,0,0,12,32,1,1,0,3,4,1,0,0,0,0,0,0,34,2255,Single,Graduation
34600,1,1,8,199,33,60,8,3,15,303,5,5,2,5,8,0,0,0,0,0,0,1,46,2703,Together,Graduation
40794,0,1,18,261,23,73,4,23,50,384,2,6,3,5,7,0,0,0,0,0,0,0,42,2607,Married,Graduation
54690,1,1,76,111,16,37,7,9,18,180,3,3,1,5,3,0,0,0,0,0,0,0,46,2393,Married,2n cycle
4428,0,1,0,16,4,12,2,4,321,38,0,25,0,0,1,0,0,0,0,0,0,0,48,2426,Married,Graduation
32632,0,0,32,63,151,137,153,19,53,523,2,4,4,8,5,0,0,0,0,0,0,0,54,2855,Married,2n cycle
38236,1,1,2,58,0,18,2,0,10,78,4,3,0,4,7,0,0,0,0,0,0,0,49,2441,Single,PhD
36781,1,0,16,29,1,17,0,3,13,50,1,2,1,2,8,0,0,0,0,0,0,1,38,2239,Married,Graduation
31385,1,0,56,3,2,12,0,1,9,18,1,1,0,2,8,1,0,0,0,0,0,1,33,2730,Single,Master
24570,1,0,97,28,34,62,11,14,44,149,3,4,0,4,9,0,0,0,0,0,0,0,33,2646,Married,Graduation
25509,1,0,15,40,3,30,10,7,11,90,3,3,0,3,9,0,0,0,0,0,0,1,43,2808,Divorced,PhD
94642,0,0,35,879,143,797,106,143,143,2068,0,5,7,9,1,0,0,1,1,0,0,0,66,2296,Married,Graduation
58646,0,1,3,62,1,44,6,5,22,118,1,2,1,4,4,0,0,0,0,0,0,0,55,2543,Married,Master
53201,1,1,49,280,7,81,20,0,27,388,8,6,3,5,7,0,0,0,0,0,0,0,42,2661,Single,Graduation
21994,0,1,4,9,0,6,3,1,3,19,1,0,0,3,5,0,0,0,0,0,0,0,60,2711,Together,Graduation
57113,1,1,45,182,4,33,0,2,42,221,6,4,1,5,7,0,0,0,0,0,0,0,39,2667,Married,Graduation
51373,0,0,37,83,2,101,64,26,117,276,1,3,5,3,4,0,0,0,0,0,0,0,26,2531,Married,Graduation
23477,1,0,39,38,15,54,3,8,29,118,3,3,0,4,8,0,0,0,0,0,0,0,31,2410,Married,Graduation
58116,0,1,38,228,19,130,4,11,51,392,2,3,3,8,2,0,0,0,0,0,0,0,61,2236,Married,Graduation
72968,0,0,8,1092,37,592,145,37,55,1903,1,5,5,8,3,0,0,0,1,0,0,1,54,2354,Divorced,PhD
39791,0,1,89,85,15,27,13,13,21,153,2,3,1,4,7,0,0,0,0,0,0,0,46,2617,Married,Master
91712,0,0,47,1276,24,746,94,29,48,2169,0,9,7,11,3,0,0,1,0,0,0,1,70,2414,Single,Master
94472,0,1,75,1017,33,417,108,100,16,1675,1,5,5,5,5,0,1,1,0,0,0,0,59,2246,Single,Graduation
13672,1,1,86,6,2,9,2,1,5,20,2,1,0,3,8,0,0,0,0,0,0,0,57,2597,Together,Graduation
96547,0,0,4,448,21,125,52,101,62,747,0,7,6,8,2,1,0,1,1,0,0,1,37,2196,Married,2n cycle
79205,0,0,73,504,23,117,179,28,44,851,1,6,5,4,4,0,0,0,1,0,0,1,42,2828,Married,Graduation
56559,0,1,46,226,22,133,41,31,31,453,3,4,3,8,4,0,0,0,0,0,0,0,42,2710,Together,PhD
32644,1,0,38,239,3,141,0,7,23,390,4,7,1,6,8,1,0,0,0,0,0,0,44,2688,Married,PhD
67506,0,1,73,90,38,67,33,36,67,264,1,4,1,6,3,0,0,0,0,0,0,0,37,2337,Single,2n cycle
24206,1,0,66,7,2,8,3,2,3,22,1,1,0,3,6,0,0,0,0,0,0,0,47,2637,Single,Graduation
28420,1,0,36,4,2,5,2,0,0,13,1,1,0,2,6,0,0,0,0,0,0,0,50,2346,Divorced,PhD
22979,1,0,29,16,17,19,20,21,22,93,3,3,2,2,8,0,0,0,0,0,0,1,47,2820,Married,Graduation
33279,0,0,29,10,3,3,0,0,0,16,1,0,0,3,3,0,0,0,0,0,0,0,51,2176,Single,Graduation
46423,1,1,6,68,0,16,0,0,8,84,3,2,0,4,7,0,0,0,0,0,0,0,45,2443,Single,Master
30368,0,1,97,35,0,13,2,0,2,50,2,2,0,3,8,0,0,0,0,0,0,0,40,2393,Married,Graduation
63684,0,1,61,575,80,428,208,93,80,1384,3,8,4,8,5,0,0,0,0,0,0,0,47,2739,Married,Graduation
41638,0,1,68,315,0,31,4,0,91,350,4,5,5,3,8,1,0,0,0,0,0,0,53,2660,Divorced,Graduation
68805,0,1,73,182,2,49,17,13,20,263,1,3,1,7,2,0,0,0,0,0,0,0,58,2444,Divorced,PhD
65814,0,1,90,561,14,113,10,14,35,712,3,8,2,10,5,0,0,0,0,0,0,0,51,2278,Together,PhD
71964,0,0,81,587,51,932,180,34,86,1784,1,5,6,5,3,0,0,0,0,0,0,0,59,2564,Divorced,Graduation
39146,1,0,1,94,1,33,13,12,12,153,3,4,0,4,8,0,0,0,0,0,0,0,31,2659,Single,Graduation
96876,0,0,79,908,43,735,40,194,21,1920,1,7,7,9,2,0,1,1,1,0,0,1,40,2486,Together,Graduation
34445,0,0,92,228,122,122,208,129,30,809,6,11,2,8,9,0,0,0,0,0,0,0,36,2677,Married,Basic
68281,0,0,31,995,112,417,42,48,41,1614,1,2,9,13,5,0,0,0,0,0,0,1,59,2850,Single,Graduation
37284,1,1,46,11,1,2,2,1,6,17,1,0,0,3,6,0,0,0,0,0,0,0,42,2616,Married,2n cycle
36790,0,0,14,3,3,14,15,21,10,56,1,2,1,2,9,0,0,0,0,0,0,1,34,2644,Married,Graduation
27943,1,1,89,12,1,16,4,1,3,34,3,2,0,3,8,0,0,0,0,0,0,0,50,2599,Together,Graduation
22263,1,1,31,17,0,2,0,0,2,19,2,1,0,3,6,0,0,0,0,0,1,0,66,2250,Divorced,Graduation
30261,1,2,75,8,0,5,0,3,6,16,1,0,0,3,8,0,0,0,0,0,0,0,45,2801,Together,Graduation
28587,1,0,42,22,4,17,12,10,13,65,3,2,0,4,6,0,0,0,0,0,0,0,39,2296,Together,Graduation
43815,1,0,53,14,10,29,4,7,15,64,1,2,0,3,6,0,0,0,0,0,0,0,35,2609,Married,Master
48195,1,1,53,106,27,68,52,7,5,260,6,4,2,5,6,0,0,0,0,0,0,0,61,2318,Married,Graduation
77027,0,1,23,820,57,242,45,0,11,1164,2,8,3,6,4,0,0,0,0,0,0,0,65,2303,Married,Master
71322,0,1,57,753,43,226,69,10,204,1101,2,8,5,13,4,0,0,0,0,0,0,0,52,2657,Married,PhD
32765,1,0,49,13,3,17,7,3,3,43,2,2,0,4,5,0,0,0,0,0,0,0,38,2285,Married,Master
29672,1,1,6,9,1,3,0,4,8,17,1,0,0,3,6,0,0,0,0,0,0,0,52,2633,Together,Graduation
23272,0,0,29,19,3,6,4,2,12,34,1,1,0,3,4,0,0,0,0,0,0,0,64,2414,Divorced,Graduation
49912,0,1,5,520,8,223,32,49,42,832,4,10,5,7,8,1,0,0,0,0,0,1,68,2819,Together,Master
7500,1,0,98,5,17,17,13,14,34,66,4,2,1,3,9,0,0,0,0,0,0,0,32,2856,Together,2n cycle
68117,0,1,80,618,44,215,0,17,36,894,2,11,8,4,6,1,0,0,0,0,0,1,70,2635,Widow,PhD
67225,0,1,4,315,35,322,46,7,143,725,3,7,2,11,5,0,0,0,0,0,0,0,62,2374,Married,Graduation
17649,1,0,70,15,1,23,0,5,1,44,3,3,0,3,8,0,0,0,0,0,0,0,41,2388,Married,Graduation
55914,0,1,32,384,60,364,119,101,232,1028,4,11,6,8,7,0,0,0,0,0,0,0,42,2585,Together,Graduation
40059,1,0,82,110,29,92,28,10,145,269,1,6,2,3,8,1,0,0,0,0,0,0,33,2433,Married,Graduation
60905,0,1,27,208,17,76,36,17,38,354,2,3,3,7,2,0,0,0,0,0,0,0,67,2365,Together,Graduation
75330,1,1,94,555,82,257,93,61,61,1048,4,10,3,12,6,0,0,0,0,0,0,0,40,2792,Married,Graduation
60689,0,1,23,240,90,216,63,6,24,615,4,4,4,10,3,0,0,0,0,0,0,0,66,2552,Single,Graduation
38680,1,0,97,11,0,36,15,5,12,67,1,2,0,3,7,0,0,0,0,0,0,0,33,2617,Married,Graduation
61416,0,0,25,848,154,323,201,61,78,1587,1,10,3,10,6,1,0,0,0,0,0,0,35,2665,Together,Graduation
49767,0,0,92,202,47,197,55,42,149,543,1,5,4,8,4,0,0,0,0,0,0,0,26,2582,Single,Graduation
83273,1,2,98,433,89,650,16,102,102,1290,10,4,6,9,7,0,0,0,0,0,0,0,47,2801,Single,Graduation
29009,1,0,19,6,6,15,10,5,2,42,2,2,0,3,6,0,0,0,0,0,0,0,36,2371,Married,Graduation
45057,1,0,80,37,0,7,3,0,3,47,1,2,0,3,5,0,0,0,0,0,0,0,38,2369,Married,Master
37150,1,0,80,167,37,64,49,34,116,351,8,4,3,6,7,0,0,0,0,0,0,0,46,2815,Married,Graduation
43020,1,0,79,45,7,99,4,25,43,180,3,4,1,4,6,0,0,0,0,0,0,0,47,2370,Single,Graduation
53154,0,1,50,129,0,21,0,1,7,151,1,3,1,4,4,0,0,0,0,0,0,0,58,2179,Married,Graduation
65308,0,0,60,713,0,264,120,80,34,1177,1,7,8,12,4,0,0,1,1,0,0,0,44,2450,Married,Graduation
76467,1,0,44,676,161,426,210,44,58,1517,2,2,5,5,6,0,0,0,0,0,0,1,47,2840,Single,Graduation
81044,0,0,0,450,26,535,73,98,26,1182,1,5,6,10,1,0,0,0,0,0,0,0,70,2343,Married,2n cycle
32871,1,1,28,22,2,12,0,2,5,38,1,1,0,3,4,0,0,0,0,0,0,0,66,2636,Married,Graduation
55801,1,1,35,367,4,51,6,4,95,432,6,7,2,6,7,0,0,0,1,0,0,0,42,2439,Single,Graduation
76320,0,1,49,526,35,214,69,53,35,897,2,6,3,4,2,0,0,0,0,0,0,0,58,2166,Widow,Graduation
36927,1,1,46,51,0,16,0,0,4,67,2,3,0,3,8,0,0,0,0,0,0,0,62,2186,Single,Master
48794,1,1,97,25,0,11,3,0,15,39,1,1,0,3,4,0,0,0,0,0,0,0,64,2162,Together,Graduation
23478,0,0,51,28,6,27,12,17,39,90,1,3,0,3,8,0,0,0,0,0,0,0,52,2626,Single,Graduation
71128,1,0,80,958,159,447,20,0,31,1584,3,2,10,12,7,0,0,0,0,0,0,0,44,2790,Divorced,Graduation
70179,0,1,10,532,88,168,69,44,133,901,3,7,3,13,5,0,0,0,0,0,0,0,41,2502,Divorced,PhD
59462,0,1,29,724,17,143,0,8,196,892,2,9,2,12,7,0,0,0,0,0,0,0,67,2699,Married,Graduation
38361,1,0,74,39,0,56,20,8,14,123,3,3,1,3,7,0,0,0,0,0,0,0,48,2343,Together,Graduation
70038,0,0,54,587,54,348,71,54,130,1114,1,4,4,8,2,0,0,0,0,0,0,0,35,2406,Together,PhD
42554,1,1,93,29,1,11,0,0,0,41,2,2,0,3,4,0,0,0,0,0,0,0,39,2692,Together,Graduation
67445,0,1,63,757,80,217,29,80,11,1163,5,9,6,12,6,0,0,0,0,0,0,0,43,2845,Married,Graduation
67046,0,1,92,544,35,133,23,151,107,886,2,4,5,4,2,0,0,0,0,0,0,0,66,2698,Widow,Graduation
42192,0,0,40,40,15,15,17,6,7,93,1,2,1,3,4,0,0,0,0,0,0,0,69,2455,Married,Graduation
77610,0,1,70,1245,33,332,21,33,16,1664,2,4,7,4,7,0,0,0,0,0,0,0,65,2767,Married,PhD
31761,1,0,96,19,1,20,16,14,28,70,2,3,0,4,5,0,0,0,0,0,0,0,33,2244,Married,Graduation
34350,1,0,81,16,3,15,2,1,11,37,1,1,0,3,7,0,0,0,0,0,0,0,38,2412,Together,Graduation
54591,0,1,63,376,4,94,12,9,24,495,3,6,2,8,5,0,0,0,0,0,0,0,68,2487,Together,Graduation
71866,0,1,85,184,178,178,103,39,33,682,1,6,3,10,3,0,0,0,0,0,0,0,61,2345,Married,Graduation
25293,1,0,51,15,0,11,0,2,9,28,1,1,1,2,8,0,0,0,0,0,0,0,48,2446,Married,Graduation
42000,0,0,23,124,83,267,85,59,35,618,2,5,2,11,5,0,0,0,0,0,0,1,30,2694,Single,PhD
69520,0,0,95,627,120,414,121,80,93,1362,1,9,6,5,5,0,0,0,0,0,0,0,34,2516,Married,Graduation
64713,1,0,11,180,60,241,13,54,54,548,2,5,5,7,4,0,0,0,0,0,0,1,47,2301,Divorced,Graduation
27889,1,0,42,14,0,4,0,0,8,18,1,1,1,2,6,0,0,0,0,0,0,0,40,2518,Married,Master
22123,0,0,77,3,3,24,34,7,31,71,1,2,1,3,5,0,0,0,0,0,0,0,57,2253,Widow,Basic
27803,1,0,40,8,26,46,38,9,49,127,2,3,0,4,8,0,0,0,0,0,0,0,44,2831,Married,Graduation
51651,0,1,32,293,6,23,13,6,92,341,4,6,2,5,8,0,0,0,0,0,0,0,57,2758,Married,Graduation
68487,0,0,48,758,12,385,33,89,89,1277,1,9,7,13,4,0,0,0,0,0,0,0,29,2691,Married,Graduation
56796,0,1,24,656,38,161,62,47,37,964,3,8,9,7,7,0,0,0,0,0,0,0,48,2657,Married,Graduation
87000,0,0,61,196,25,607,67,17,49,912,1,4,6,7,2,0,0,0,0,0,0,0,25,2720,Married,2n cycle
79823,0,1,6,835,73,380,114,73,43,1475,1,6,9,7,2,0,1,0,0,0,0,0,58,2249,Married,Graduation
30828,1,0,16,16,11,15,2,0,12,44,2,1,1,4,3,0,0,0,0,0,0,0,37,2427,Single,Graduation
34109,0,1,39,9,1,5,2,1,4,18,1,0,0,3,4,0,0,0,0,0,0,0,46,2394,Married,Master
53367,1,1,2,229,7,140,10,3,11,389,7,5,1,8,7,0,0,0,0,0,0,1,43,2461,Divorced,Master
22390,0,0,49,0,1,4,15,1,5,21,1,1,0,2,7,0,0,0,0,0,0,0,48,2410,Together,Basic
71322,0,1,31,121,24,124,24,15,42,308,1,4,1,7,2,0,0,0,0,0,0,0,41,2217,Together,Graduation
79244,0,0,58,471,102,125,212,61,245,971,1,4,10,7,1,0,0,1,1,0,0,1,24,2716,Single,Graduation
49912,0,1,5,520,8,223,32,49,42,832,4,10,5,7,8,1,0,0,0,0,0,1,68,2819,Together,Master
48699,1,1,90,26,1,10,2,0,1,39,1,1,0,3,5,0,0,0,0,0,0,0,67,2563,Married,PhD
80144,0,0,47,240,132,445,250,192,108,1259,1,3,7,8,1,0,0,0,0,0,0,0,42,2431,Together,Graduation
54252,1,1,25,178,4,26,8,4,44,220,5,4,1,5,6,0,0,0,0,0,0,0,61,2556,Single,Graduation
81929,1,0,60,1486,55,278,49,0,185,1868,2,4,4,10,6,1,0,1,0,0,0,1,41,2797,Married,Master
76068,0,1,67,1115,12,128,33,12,76,1300,1,2,3,4,6,0,1,0,0,1,0,0,42,2736,Married,Graduation
53204,1,1,40,29,0,8,2,0,6,39,1,1,0,3,4,0,0,0,0,0,0,0,41,2260,Married,Master
67911,0,1,63,529,0,356,63,28,0,976,3,6,7,11,3,0,0,0,0,0,0,0,68,2197,Together,PhD
14796,1,0,1,13,3,8,7,4,16,35,2,1,0,3,9,0,0,0,0,0,0,1,33,2809,Married,2n cycle
78128,0,1,89,934,24,230,16,24,36,1228,2,8,4,6,3,0,1,1,0,0,0,0,43,2289,Married,PhD
14188,0,0,40,2,7,11,16,12,27,48,1,2,0,4,6,0,0,0,0,0,0,0,45,2645,Married,Basic
20425,1,0,5,4,12,5,3,16,17,40,2,2,0,3,7,0,0,0,0,0,0,0,31,2767,Married,Basic
58646,0,1,3,62,1,44,6,5,22,118,1,2,1,4,4,0,0,0,0,0,0,0,55,2543,Married,Master
72967,0,1,1,158,35,179,0,0,125,372,2,7,2,8,5,1,0,0,0,0,0,1,47,2720,Divorced,Graduation
48150,0,1,24,173,2,39,3,2,47,219,3,5,1,4,7,0,0,0,0,0,0,0,68,2545,Married,Master
82332,0,0,89,830,59,968,51,79,19,1987,1,5,3,12,2,0,0,1,0,0,0,1,56,2809,Single,Graduation
58275,1,1,48,189,10,253,56,43,64,551,6,8,2,7,7,0,0,0,0,0,0,0,62,2551,Widow,Graduation
44953,0,0,31,728,17,133,11,8,124,897,1,7,3,13,6,1,0,0,0,0,0,0,36,2714,Together,PhD
34587,1,1,68,7,2,9,2,0,2,20,2,1,0,3,4,0,0,0,0,0,0,0,64,2203,Together,Graduation
43018,0,1,46,35,4,17,7,6,64,69,1,2,2,2,5,0,0,0,0,0,0,0,43,2399,Together,Master
45736,0,1,92,188,3,180,20,3,43,394,5,7,1,6,7,0,0,0,0,0,0,0,63,2499,Married,Master
66476,0,1,80,742,28,152,25,9,57,956,2,6,8,10,4,0,0,0,0,0,0,0,48,2366,Together,Master
27733,1,0,16,0,7,5,26,2,17,40,2,2,0,3,7,0,0,0,0,0,0,0,36,2466,Married,2n cycle
69805,0,1,50,750,71,174,13,10,20,1018,2,6,8,11,2,0,0,0,0,0,0,0,65,2318,Together,PhD
72217,0,0,93,816,42,450,55,56,154,1419,1,3,10,8,2,0,0,0,0,0,0,0,55,2604,Single,Master
25818,1,0,51,5,2,8,2,2,9,19,1,0,1,2,7,0,0,0,0,0,0,0,46,2778,Divorced,Graduation
37509,1,0,24,37,5,56,12,8,5,118,2,3,0,4,7,0,0,0,0,0,0,0,41,2814,Together,Master
25176,1,1,79,4,0,4,0,0,5,8,1,1,0,2,7,0,0,0,0,0,0,0,41,2482,Together,2n cycle
43586,0,1,26,99,2,11,4,0,16,116,3,3,0,4,8,0,0,0,0,0,0,0,37,2827,Married,Graduation
53230,0,1,86,176,72,98,136,21,229,503,4,5,2,12,5,0,0,0,0,0,0,0,61,2854,Married,2n cycle
50116,1,1,68,54,0,10,0,0,2,64,2,1,0,4,5,0,1,0,0,0,0,0,60,2168,Together,Graduation
84906,0,0,98,997,15,414,99,30,76,1555,1,5,6,12,2,0,1,1,0,1,0,0,45,2427,Together,Graduation
61286,0,1,34,356,0,107,19,9,117,491,2,7,1,8,5,0,0,0,0,0,0,0,51,2490,Married,Graduation
82333,0,0,60,1311,0,359,46,89,17,1805,1,4,3,10,2,0,0,1,0,0,0,1,31,2615,Married,PhD
65220,0,0,3,890,63,292,0,25,12,1270,4,8,4,7,6,0,0,0,0,0,0,1,52,2823,Together,PhD
33590,2,1,65,4,0,2,0,0,2,6,1,1,0,2,7,0,0,0,0,0,0,0,43,2397,Together,Graduation
30992,1,0,83,17,0,14,7,3,2,41,1,1,0,3,7,0,0,0,0,0,0,0,41,2592,Divorced,Graduation
72309,0,0,64,960,0,883,50,38,0,1931,1,5,6,8,3,0,0,0,1,0,0,1,41,2634,Single,Master
16005,1,0,69,1,3,2,20,30,47,56,3,2,1,2,8,0,0,0,0,0,0,0,37,2843,Married,Basic
65487,0,0,48,240,67,500,199,0,163,1006,3,3,5,6,2,0,0,0,0,0,0,0,60,2329,Single,Master
58692,0,1,21,301,11,61,4,7,11,384,1,8,2,4,7,0,0,0,0,0,0,0,52,2243,Married,Graduation
40590,1,1,30,154,0,50,6,11,37,221,5,3,4,3,6,1,0,0,0,0,0,0,48,2429,Widow,Graduation
20587,1,0,39,2,3,6,4,1,9,16,1,1,1,2,7,0,0,0,0,0,0,0,47,2208,Single,Graduation
62637,0,1,76,104,12,48,4,12,5,180,1,2,2,5,2,0,0,0,0,0,0,0,63,2279,Divorced,Master
29435,1,1,11,70,3,37,4,2,64,116,4,3,2,2,9,0,0,0,0,0,0,1,51,2851,Divorced,Master
19346,1,0,26,2,0,9,3,6,2,20,1,1,0,3,8,0,0,0,0,0,0,0,43,2309,Divorced,Graduation
35788,1,1,34,23,2,11,3,1,4,40,2,2,0,3,6,0,0,0,0,0,0,0,46,2316,Married,Graduation
36997,1,1,72,43,4,12,8,0,27,67,5,2,1,4,5,0,0,0,0,0,0,0,49,2672,Divorced,Graduation
23539,0,0,13,4,24,11,16,1,25,56,1,2,0,4,6,0,0,0,0,0,0,0,60,2280,Married,Graduation
65333,0,1,58,654,7,92,0,15,30,768,7,9,4,8,6,0,1,1,0,0,0,0,44,2322,Single,Graduation
78499,0,0,12,912,72,170,47,36,97,1237,1,11,3,4,4,0,0,1,0,0,0,1,60,2377,Single,Graduation
29732,1,0,23,25,0,8,0,1,4,34,1,2,0,2,9,0,0,0,0,0,0,0,46,2255,Together,PhD
41275,1,2,33,24,4,22,0,2,9,52,4,3,1,3,5,0,0,0,0,0,0,0,57,2256,Together,Master
63516,1,1,30,141,11,114,15,14,5,295,4,4,1,7,5,0,0,0,0,0,0,0,44,2517,Together,PhD
42769,0,1,15,71,0,13,3,1,0,88,2,1,1,4,4,0,0,0,0,0,0,0,55,2419,Married,PhD
49572,1,1,25,35,1,16,0,1,1,53,2,2,0,3,7,0,0,0,0,0,0,0,59,2355,Married,Master
69209,0,0,4,496,32,849,229,48,128,1654,2,5,3,6,4,0,0,0,1,0,0,0,45,2809,Married,Graduation
17148,1,0,80,9,9,11,13,10,16,52,4,3,1,3,8,0,0,0,0,0,0,0,41,2311,Married,Graduation
40590,1,1,30,154,0,50,6,11,37,221,5,3,4,3,6,1,0,0,0,0,0,0,48,2429,Widow,Graduation
30560,1,0,6,9,1,5,4,5,7,24,1,1,0,3,7,0,0,0,0,0,0,0,41,2526,Together,Master
32146,1,0,16,26,3,23,4,7,3,63,2,2,0,4,6,0,0,0,0,0,0,0,34,2207,Married,2n cycle
41713,1,1,57,77,8,44,10,10,25,149,5,3,1,4,6,0,0,0,0,0,0,0,53,2220,Divorced,2n cycle
